Time,w_f,F,N1,N2,P3,T5
26.303,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.304,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.305,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.306,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.307,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.308,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.309,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.31,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.311,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.312,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.313,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.314,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.315,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.316,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.317,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.318,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.319,1.5827,48.8075572948437,8323.74778629951,13810.4568512226,2102.02947734854,1126.19370310961
26.32,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.321,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.322,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.323,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.324,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.325,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.326,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.327,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.328,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.329,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.33,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.331,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.332,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.333,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.334,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.335,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.336,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.337,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.338,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.339,1.5827,49.0680728225698,8312.50256981133,13802.5677754279,2123.21157469468,1147.87924913875
26.34,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.341,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.342,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.343,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.344,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.345,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.346,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.347,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.348,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.349,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.35,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.351,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.352,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.353,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.354,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.355,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.356,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.357,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.358,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.359,1.5827,49.5180629453135,8320.26980766038,13808.9676683,2149.00115280101,1164.82460239542
26.36,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.361,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.362,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.363,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.364,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.365,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.366,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.367,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.368,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.369,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.37,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.371,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.372,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.373,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.374,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.375,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.376,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.377,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.378,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.379,1.5827,50.1130120078186,8342.63694912047,13826.3404535941,2178.23484161546,1177.83587735164
26.38,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.381,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.382,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.383,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.384,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.385,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.386,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.387,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.388,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.389,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.39,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.391,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.392,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.393,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.394,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.395,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.396,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.397,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.398,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.399,1.5827,50.8158809344528,8376.08825222926,13852.0521221751,2209.91905899355,1187.61377191445
26.4,1.4026305979652,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.401,1.40287327004086,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.402,1.40311527390812,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.403,1.40335660935875,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.404,1.40359727618519,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.405,1.40383727418055,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.406,1.40407660313861,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.407,1.40431526285383,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.408,1.40455325312131,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.409,1.40479057373684,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.41,1.40502722449689,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.411,1.40526320519858,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.412,1.4054985156397,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.413,1.40573315561872,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.414,1.40596712493479,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.415,1.4062004233877,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.416,1.40643305077795,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.417,1.40666500690667,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.418,1.40689629157569,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.419,1.4071269045875,51.5962382445828,8417.81106566066,13883.9977849156,2243.22714999303,1194.76336818543
26.42,1.40735684574527,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.421,1.40758611485283,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.422,1.4078147117147,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.423,1.40804263613605,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.424,1.40826988792273,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.425,1.40849646688128,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.426,1.40872237281889,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.427,1.40894760554343,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.428,1.40917216486344,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.429,1.40939605058815,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.43,1.40961926252745,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.431,1.4098418004919,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.432,1.41006366429275,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.433,1.41028485374189,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.434,1.41050536865194,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.435,1.41072520883614,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.436,1.41094437410843,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.437,1.41116286428344,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.438,1.41138067917643,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.439,1.41159781860338,52.2940664210161,8465.55244829659,13920.4907156663,2268.91909386327,1193.20233072283
26.44,1.41181428238093,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.441,1.41203007032639,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.442,1.41224518225774,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.443,1.41245961799366,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.444,1.41267337735349,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.445,1.41288646015724,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.446,1.4130988662256,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.447,1.41331059537996,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.448,1.41352164744236,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.449,1.41373202223552,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.45,1.41394171958285,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.451,1.41415073930843,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.452,1.41435908123701,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.453,1.41456674519403,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.454,1.41477373100561,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.455,1.41498003849854,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.456,1.41518566750028,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.457,1.41539061783898,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.458,1.41559488934348,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.459,1.41579848184328,52.9689584014353,8511.71056283031,13955.785242236,2293.7828548885,1191.76745421119
26.46,1.41600139516856,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.461,1.41620362915019,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.462,1.4164051836197,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.463,1.41660605840934,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.464,1.41680625335199,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.465,1.41700576828124,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.466,1.41720460303136,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.467,1.41740275743727,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.468,1.41760023133462,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.469,1.4177970245597,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.47,1.4179931369495,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.471,1.41818856834168,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.472,1.41838331857459,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.473,1.41857738748725,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.474,1.41877077491938,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.475,1.41896348071136,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.476,1.41915550470426,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.477,1.41934684673985,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.478,1.41953750666055,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.479,1.41972748430949,53.621838606091,8556.3514408267,13989.9285312625,2317.84980680386,1190.45041070483
26.48,1.41991677953046,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.481,1.42010539216794,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.482,1.42029332206711,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.483,1.4204805690738,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.484,1.42066713303455,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.485,1.42085301379657,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.486,1.42103821120776,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.487,1.4212227251167,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.488,1.42140655537265,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.489,1.42158970182557,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.49,1.42177216432607,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.491,1.42195394272548,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.492,1.4221350368758,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.493,1.4223154466297,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.494,1.42249517184056,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.495,1.42267421236243,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.496,1.42285256805005,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.497,1.42303023875884,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.498,1.4232072243449,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.499,1.42338352466502,54.253533479372,8599.53561563233,14022.9641363717,2341.14755912502,1189.24234188458
26.5,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.501,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.502,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.503,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.504,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.505,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.506,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.507,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.508,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.509,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.51,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.511,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.512,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.513,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.514,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.515,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.516,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.517,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.518,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.519,0.7,54.8647780006743,8641.31814550649,14054.9319155052,2363.70029979227,1188.13418335417
26.52,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.521,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.522,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.523,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.524,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.525,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.526,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.527,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.528,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.529,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.53,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.531,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.532,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.533,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.534,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.535,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.536,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.537,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.538,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.539,0.7,54.8929529458614,8681.74875370167,14085.8680547923,2350.29879915141,1161.78035530482
26.54,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.541,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.542,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.543,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.544,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.545,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.546,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.547,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.548,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.549,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.55,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.551,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.552,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.553,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.554,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.555,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.556,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.557,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.558,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.559,0.7,54.6677858816926,8697.40561666922,14097.9599906585,2330.41628145323,1141.20790829307
26.56,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.561,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.562,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.563,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.564,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.565,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.566,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.567,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.568,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.569,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.57,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.571,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.572,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.573,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.574,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.575,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.576,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.577,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.578,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.579,0.7,54.2525454380998,8693.71160527206,14095.3127128121,2305.85837581841,1125.0052641189
26.58,0.7,53.696623299977,8675.08055616288,14081.2856853946,2278.01425491477,1112.16838826767
26.581,0.7,53.696623299977,8675.08055616288,14081.2856853946,2278.01425491477,1112.16838826767
26.582,0.7,53.696623299977,8675.08055616288,14081.2856853946,2278.01425491477,1112.16838826767
26.583,0.7,53.696623299977,8675.08055616288,14081.2856853946,2278.01425491477,1112.16838826767
26.584,0.7,53.696623299977,8675.08055616288,14081.2856853946,2278.01425491477,1112.16838826767
